"station" "ian" "mo" "jo" "jul" "min.temp" "max.temp" "solar.rad" "PET" "precip." "windspeed" "vapour.pressure" "CO2" "GDD"
"1904" "SUMMERSIDE" 2006 3 19 78 -5.4 -1 8.47823212339026 -999.9 0 2.32638888888889 3.85939203482595 330 0
"1905" "SUMMERSIDE" 2006 3 20 79 -6.9 2.7 12.6663608584897 -999.9 0 5.47453703703703 4.10671672928111 330 0
"1906" "SUMMERSIDE" 2006 3 21 80 -1.2 2.4 7.8441909941449 -999.9 0 4.10879629629631 5.74518131453874 330 0
"1907" "SUMMERSIDE" 2006 3 22 81 -0.9 2.4 7.59412078431353 -999.9 2 5.19675925925925 6.13497354515687 330 0
"1908" "SUMMERSIDE" 2006 3 23 82 -0.8 2.1 7.19756677164311 -999.9 0.6 8.37962962962964 6.32490082324794 330 0
"1909" "SUMMERSIDE" 2006 3 24 83 -1.1 3.7 9.3608586295158 -999.9 0 4.73379629629631 5.84863194355733 330 0
"1910" "SUMMERSIDE" 2006 3 25 84 -1.5 5.6 11.5073275198484 -999.9 0 2.69675925925926 5.90798471369668 330 0
"1911" "SUMMERSIDE" 2006 3 26 85 -2.2 2.8 9.7593774438418 -999.9 0 4.31712962962964 5.58520410944914 330 0
"1912" "SUMMERSIDE" 2006 3 27 86 -2.4 4.3 11.4158342675247 -999.9 0 5.99537037037036 5.36359740640125 330 0
"1913" "SUMMERSIDE" 2006 3 28 87 -2.5 6.9 13.6618159916245 -999.9 0 4.16666666666667 4.71289976296713 330 0
"1914" "SUMMERSIDE" 2006 3 29 88 -2.5 13.3 17.8932084770141 -999.9 0 3.00925925925925 5.69003628106927 330 0.4
"1915" "SUMMERSIDE" 2006 3 30 89 0 13.4 16.6443951521799 -999.9 0 3.66898148148147 6.09784325192344 330 1.7
"1916" "SUMMERSIDE" 2006 3 31 90 -1 13 17.1820989457293 -999.9 0 4.27083333333333 6.33474758372879 330 1
"1917" "SUMMERSIDE" 2006 4 1 91 3.8 15.3 15.7252745710614 -999.9 10.5 5.99537037037036 8.86199904038201 330 4.55
"1918" "SUMMERSIDE" 2006 4 2 92 2.2 6 9.12680353352355 -999.9 3.5 7.83564814814814 7.49922055880585 330 0
"1919" "SUMMERSIDE" 2006 4 3 93 1.4 4.9 8.84257867413212 -999.9 0 7.88194444444445 5.55206933085756 330 0
"1920" "SUMMERSIDE" 2006 4 4 94 -2.3 3.9 11.8795272777429 -999.9 0.6 5.72916666666667 5.52256010822867 330 0
"1921" "SUMMERSIDE" 2006 4 5 95 0.4 8.6 13.788246593634 -999.9 2.6 5.45138888888889 6.87714198857423 330 0
"1922" "SUMMERSIDE" 2006 4 6 96 0.2 8.3 13.8287793037608 -999.9 9 4.58333333333333 7.38276812123937 330 0
"1923" "SUMMERSIDE" 2006 4 7 97 0.5 9.7 14.8701357213913 -999.9 9.4 6.72453703703703 7.46551005776314 330 0.0999999999999996
"1924" "SUMMERSIDE" 2006 4 8 98 3.2 7.8 10.6076734364517 -999.9 0 6.79398148148147 7.48338731781003 330 0.5
"1925" "SUMMERSIDE" 2006 4 9 99 0 6.9 13.1046848910825 -999.9 0 3.18287037037036 5.40161053014834 330 0
"1926" "SUMMERSIDE" 2006 4 10 100 -2.2 7.3 15.5083414778019 -999.9 0 2.62731481481481 6.12224687416941 330 0
"1927" "SUMMERSIDE" 2006 4 11 101 0.3 11.3 16.8283768471376 -999.9 0 3.78472222222222 5.97752514833686 330 0.800000000000001
"1928" "SUMMERSIDE" 2006 4 12 102 -1.2 16 21.2174600129402 -999.9 0 4.14351851851853 6.41065024523441 330 2.4
"1929" "SUMMERSIDE" 2006 4 13 103 4.2 15.7 17.4905096975726 -999.9 2 8.40277777777778 8.5122557479804 330 4.95
"1930" "SUMMERSIDE" 2006 4 14 104 5.5 10.4 11.5084600489825 -999.9 0 4.56018518518519 9.87863340399182 330 2.95
"1931" "SUMMERSIDE" 2006 4 15 105 0.5 14.3 19.4655092619223 -999.9 19.9 3.90046296296297 8.80171938912224 330 2.4
"1932" "SUMMERSIDE" 2006 4 16 106 2.8 5.9 9.29727621208157 -999.9 20.1 6.63194444444445 8.15226790872304 330 0
"1933" "SUMMERSIDE" 2006 4 17 107 1.8 3.3 6.51644863701192 -999.9 17.9 12.2916666666667 7.10871162730849 330 0
"1934" "SUMMERSIDE" 2006 4 18 108 1.4 2.9 6.56513168300741 -999.9 0 12.4768518518519 6.88808426895195 330 0
"1935" "SUMMERSIDE" 2006 4 19 109 1.9 3.1 5.91511398836346 -999.9 26 11.5509259259259 6.88079575149631 330 0
"1936" "SUMMERSIDE" 2006 4 20 110 0.1 3 9.26165537671995 -999.9 0.6 9.52546296296297 6.77100453850871 330 0
"1937" "SUMMERSIDE" 2006 4 21 111 -0.3 3.2 10.2466861007685 -999.9 0 10.8564814814815 5.61120633758532 330 0
"1938" "SUMMERSIDE" 2006 4 22 112 -1.6 7.8 16.908926405246 -999.9 0 4.75694444444445 5.7428787243878 330 0
"1939" "SUMMERSIDE" 2006 4 23 113 -2.2 14.4 22.6230937812806 -999.9 0 2.16435185185185 5.32280318764126 330 1.1
"1940" "SUMMERSIDE" 2006 4 24 114 2.1 12.1 17.6761301971146 -999.9 7.1 5.61342592592592 7.63935475911645 330 2.1
"1941" "SUMMERSIDE" 2006 4 25 115 7.8 11.9 11.3923156047696 -999.9 3 6.99074074074075 11.3283086012574 330 4.85
"1942" "SUMMERSIDE" 2006 4 26 116 0 8.7 16.7015392192111 -999.9 0 8.21759259259258 5.24699424438636 330 0
"1943" "SUMMERSIDE" 2006 4 27 117 3.4 10.9 15.6044497520395 -999.9 0 5.97222222222222 7.15642734944481 330 2.15
"1944" "SUMMERSIDE" 2006 4 28 118 -0.1 5.9 14.0429657041902 -999.9 0 4.40972222222222 5.12985685359955 330 0
"1945" "SUMMERSIDE" 2006 4 29 119 -3.6 7.7 19.38797744489 -999.9 0 2.63888888888889 4.67046122885387 330 0
"1946" "SUMMERSIDE" 2006 4 30 120 -1.7 16 24.4081547991855 -999.9 0 3.05555555555556 6.59122257659673 330 2.15
"1947" "SUMMERSIDE" 2006 5 1 121 3.4 8.8 13.559555480115 -999.9 0 5.40509259259258 6.88300308572115 330 1.1
"1948" "SUMMERSIDE" 2006 5 2 122 5.5 10.9 13.636132158242 -999.9 0 3.35648148148147 8.17582875978599 330 3.2
"1949" "SUMMERSIDE" 2006 5 3 123 7.1 13.3 14.6920255843199 -999.9 0 4.01620370370369 8.02302147423435 330 5.2
"1950" "SUMMERSIDE" 2006 5 4 124 5.6 12.4 15.4695551153773 -999.9 0 2.96296296296297 8.95768138015768 330 4
"1951" "SUMMERSIDE" 2006 5 5 125 8 19.4 20.1353703971435 -999.9 0 4.02777777777778 13.1164305921631 330 8.7
"1952" "SUMMERSIDE" 2006 5 6 126 6.8 18.3 20.3276186376654 -999.9 0 5.28935185185186 12.524331484265 330 7.55
"1953" "SUMMERSIDE" 2006 5 7 127 8.7 16.2 16.4985365204953 -999.9 0 6.64351851851853 9.34998625888643 330 7.45
"1954" "SUMMERSIDE" 2006 5 8 128 4.2 14.8 19.7102444008928 -999.9 0 3.85416666666667 5.37993559315732 330 4.5
"1955" "SUMMERSIDE" 2006 5 9 129 1.9 15.6 22.5149498044663 -999.9 0 5.25462962962964 6.89936324229589 330 3.75
"1956" "SUMMERSIDE" 2006 5 10 130 6.7 19.2 21.606524741152 -999.9 0 5.35879629629631 13.0009531214339 330 7.95
"1957" "SUMMERSIDE" 2006 5 11 131 9.4 20.4 20.3607283460261 -999.9 0 5.41666666666667 8.00236366025045 330 9.9
"1958" "SUMMERSIDE" 2006 5 12 132 2.2 16.6 23.398787578481 -999.9 0 4.45601851851853 5.83236107338914 330 4.4
"1959" "SUMMERSIDE" 2006 5 13 133 2 15.4 22.6687712237589 -999.9 0 3.96990740740742 8.88140022278754 330 3.7
"1960" "SUMMERSIDE" 2006 5 14 134 4.6 15.9 20.903877010789 -999.9 0 3.21759259259258 11.2687795773098 330 5.25
"1961" "SUMMERSIDE" 2006 5 15 135 3.8 25.3 28.9512747070774 -999.9 0 3.69212962962964 9.67740045947046 330 9.55
"1962" "SUMMERSIDE" 2006 5 16 136 8 19.9 21.6237897833889 -999.9 11.5 4.0625 11.1009027002216 330 8.95
"1963" "SUMMERSIDE" 2006 5 17 137 10.5 17 16.042576925962 -999.9 0 6.77083333333333 13.5188377720919 330 8.75
"1964" "SUMMERSIDE" 2006 5 18 138 9.2 18.1 18.841741782889 -999.9 0.9 3.90046296296297 13.4049920651907 330 8.65
"1965" "SUMMERSIDE" 2006 5 19 139 11.4 20.3 18.9094685078568 -999.9 5.5 7.52314814814814 15.5842848867641 330 10.85
"1966" "SUMMERSIDE" 2006 5 20 140 10.4 19.6 19.2924061311166 -999.9 0 7.52314814814814 12.8265912833235 330 10
"1967" "SUMMERSIDE" 2006 5 21 141 9.9 17.6 17.7090839768223 -999.9 1.7 3.56481481481481 12.6607084213244 330 8.75
"1968" "SUMMERSIDE" 2006 5 22 142 9.2 11.4 9.49665392615445 -999.9 11.4 3.10185185185186 11.5256029258159 330 5.3
"1969" "SUMMERSIDE" 2006 5 23 143 6.8 13.5 16.6247713971065 -999.9 0 3.65740740740742 10.641827315597 330 5.15
"1970" "SUMMERSIDE" 2006 5 24 144 5.1 12.6 17.64243706785 -999.9 0.6 3.80787037037036 9.60344722640101 330 3.85
"1971" "SUMMERSIDE" 2006 5 25 145 3.4 18.1 24.771203575653 -999.9 0 5.19675925925925 10.073925517344 330 5.75
"1972" "SUMMERSIDE" 2006 5 26 146 10.3 15.9 15.331828472462 -999.9 0 7.23379629629631 11.6735479430135 330 8.1
"1973" "SUMMERSIDE" 2006 5 27 147 12.6 17.6 14.5260522831927 -999.9 0 5.39351851851853 15.3433829705311 330 10.1
"1974" "SUMMERSIDE" 2006 5 28 148 8.3 25.2 26.7744117681859 -999.9 0 3.94675925925925 14.102785291838 330 11.75
"1975" "SUMMERSIDE" 2006 5 29 149 12.3 16.4 13.2200766482207 -999.9 0 3.11342592592592 13.403168220213 330 9.35
"1976" "SUMMERSIDE" 2006 5 30 150 5 16.2 21.9012112240806 -999.9 0 3.53009259259258 7.54502884122087 330 5.6
"1977" "SUMMERSIDE" 2006 5 31 151 8.6 18 20.1090652882519 -999.9 0 6.77083333333333 10.2679639364446 330 8.3
"1978" "SUMMERSIDE" 2006 6 1 152 13.4 22.1 19.3868972430998 -999.9 0 5.15046296296297 17.5727748269167 330 12.75
"1979" "SUMMERSIDE" 2006 6 2 153 12.3 21.9 20.4059603958418 -999.9 0 2.60416666666667 12.4565995095493 330 12.1
"1980" "SUMMERSIDE" 2006 6 3 154 12.2 14.6 10.22237763927 -999.9 21.9 4.05092592592592 12.6247098772863 330 8.4
"1981" "SUMMERSIDE" 2006 6 4 155 11.2 12.7 8.09597310623063 -999.9 65.5 6.21527777777778 13.3188150893296 330 6.95
"1982" "SUMMERSIDE" 2006 6 5 156 11.4 12.6 7.25343186944941 -999.9 0.6 3.93518518518519 13.5124366302758 330 7
"1983" "SUMMERSIDE" 2006 6 6 157 7.9 20.8 23.8193395123391 -999.9 0 3.95833333333333 14.1374943848637 330 9.35
"1984" "SUMMERSIDE" 2006 6 7 158 10.8 21.5 21.7250733781288 -999.9 3.6 4.10879629629631 15.0228573035203 330 11.15
"1985" "SUMMERSIDE" 2006 6 8 159 11.4 14 10.7236637640446 -999.9 9.6 7.21064814814814 13.7125976527741 330 7.7
"1986" "SUMMERSIDE" 2006 6 9 160 11 18.6 18.3570628375748 -999.9 1.3 6.52777777777778 14.6060798685868 330 9.8
"1987" "SUMMERSIDE" 2006 6 10 161 15.3 22 17.2554581938145 -999.9 6.1 6.26157407407408 19.6857631029343 330 13.65
"1988" "SUMMERSIDE" 2006 6 11 162 13 15.7 10.9652000321604 -999.9 2.1 4.28240740740742 14.8580948268106 330 9.35
"1989" "SUMMERSIDE" 2006 6 12 163 11.7 19 18.0465688719853 -999.9 0 3.19444444444444 15.934814073867 330 10.35
"1990" "SUMMERSIDE" 2006 6 13 164 12.6 20.7 19.0251143993297 -999.9 0 2.28260869565217 17.5440257940391 330 11.65
"1991" "SUMMERSIDE" 2006 6 14 165 12.3 19.9 18.4414978942626 -999.9 0 2.96296296296297 16.1750770235057 330 11.1
"1992" "SUMMERSIDE" 2006 6 15 166 12.4 17.1 14.5109579647627 -999.9 4.3 5.12731481481481 15.2751143852289 330 9.75
"1993" "SUMMERSIDE" 2006 6 16 167 11.5 24.6 24.2378300763689 -999.9 0 4.32870370370369 14.1192996835499 330 13.05
"1994" "SUMMERSIDE" 2006 6 17 168 14.2 24.4 21.3954943819587 -999.9 0 7.55787037037036 14.4144490750961 330 14.3
"1995" "SUMMERSIDE" 2006 6 18 169 14.3 25.9 22.8227851473759 -999.9 0 7.78935185185186 16.1128964601642 330 15.1
"1996" "SUMMERSIDE" 2006 6 19 170 15.2 24.7 20.6572328358998 -999.9 0 9.02777777777778 18.6155262454716 330 14.95
"1997" "SUMMERSIDE" 2006 6 20 171 16.5 21.4 14.8365318041475 -999.9 0 8.04398148148147 19.1389733226532 330 13.95
"1998" "SUMMERSIDE" 2006 6 21 172 16.2 23.5 18.1081102203419 -999.9 0.6 5.625 19.4144061692726 330 14.85
"1999" "SUMMERSIDE" 2006 6 22 173 13.1 25.6 23.691764552668 -999.9 0 6.37731481481481 16.3987846336034 330 14.35
"2000" "SUMMERSIDE" 2006 6 23 174 18 20.6 10.8022231624987 -999.9 0.7 5.72916666666667 19.4534182774364 330 14.3
"2001" "SUMMERSIDE" 2006 6 24 175 14.2 18.6 14.0472157843419 -999.9 0.6 2.83564814814814 16.1987286566642 330 11.4
"2002" "SUMMERSIDE" 2006 6 25 176 14.3 24.4 21.2723477625972 -999.9 0 3.90046296296297 20.1214972372088 330 14.35
"2003" "SUMMERSIDE" 2006 6 26 177 17 22.3 15.4005726135118 -999.9 1.5 4.47916666666667 21.0282416124454 330 14.65
"2004" "SUMMERSIDE" 2006 6 27 178 16.9 26.2 20.3862793993104 -999.9 0 5.86805555555556 22.4634034933299 330 16.55
"2005" "SUMMERSIDE" 2006 6 28 179 18.4 27.4 20.0386597307742 -999.9 0 8.44907407407408 22.9110100886819 330 17.9
"2006" "SUMMERSIDE" 2006 6 29 180 19.8 23.9 13.5127455595998 -999.9 0 7.40740740740742 23.4836237004428 330 16.85
"2007" "SUMMERSIDE" 2006 6 30 181 18.7 24.3 15.7762308537075 -999.9 29.3 5.61342592592592 23.2919453250347 330 16.5
"2008" "SUMMERSIDE" 2006 7 1 182 16 22.6 17.1077171122431 -999.9 4.5 6.65509259259258 18.9289159069326 330 14.3
"2009" "SUMMERSIDE" 2006 7 2 183 11.1 19.7 19.5044371742396 -999.9 15.1 6.40046296296297 14.8588298437988 330 10.4
"2010" "SUMMERSIDE" 2006 7 3 184 14.6 22.5 18.6687422309176 -999.9 0 4.73379629629631 18.1553597987115 330 13.55
"2011" "SUMMERSIDE" 2006 7 4 185 14.1 20.9 17.2952344469612 -999.9 1.5 3.72685185185186 17.3521993646337 330 12.5
"2012" "SUMMERSIDE" 2006 7 5 186 16.6 23.4 17.2683186361706 -999.9 0 4.66435185185186 20.5426196087706 330 15
"2013" "SUMMERSIDE" 2006 7 6 187 16.5 23.4 17.3658803033149 -999.9 0 3.77314814814814 19.8676478216253 330 14.95
"2014" "SUMMERSIDE" 2006 7 7 188 13.6 24.4 21.6877148501108 -999.9 0 3.10185185185186 17.0982182421398 330 14
"2015" "SUMMERSIDE" 2006 7 8 189 13.8 26.6 23.56619629298 -999.9 0 3.96990740740742 18.4610831671515 330 15.2
"2016" "SUMMERSIDE" 2006 7 9 190 16.9 25 18.7095120414765 -999.9 0 6.26157407407408 18.8740389087411 330 15.95
"2017" "SUMMERSIDE" 2006 7 10 191 16.5 24.4 18.4383357456653 -999.9 0 5.57870370370369 19.8858645856162 330 15.45
"2018" "SUMMERSIDE" 2006 7 11 192 16.2 25.7 20.1748766181719 -999.9 0 5.87962962962964 20.6844483740779 330 15.95
"2019" "SUMMERSIDE" 2006 7 12 193 17.7 22.3 14.006238249127 -999.9 4.6 3.91203703703703 20.4937086097021 330 15
"2020" "SUMMERSIDE" 2006 7 13 194 15.5 19.8 13.5089883991259 -999.9 3.9 4.17824074074075 19.0383232184473 330 12.65
"2021" "SUMMERSIDE" 2006 7 14 195 16.1 25.4 19.816569533781 -999.9 0.7 3.78472222222222 22.2609814317514 330 15.75
"2022" "SUMMERSIDE" 2006 7 15 196 13.3 21.8 18.8950108469873 -999.9 0 2.99768518518519 16.0307451352322 330 12.55
"2023" "SUMMERSIDE" 2006 7 16 197 16.3 26.7 20.8428544949531 -999.9 0 5.76388888888889 20.0840726155988 330 16.5
"2024" "SUMMERSIDE" 2006 7 17 198 18.6 28.5 20.2774344744614 -999.9 0 5.23148148148147 23.9614049641948 330 18.55
"2025" "SUMMERSIDE" 2006 7 18 199 19.1 28.5 19.6999954111155 -999.9 0 6.07638888888889 24.6710186112952 330 18.8
"2026" "SUMMERSIDE" 2006 7 19 200 17.5 25 17.542496040103 -999.9 0 2.90509259259258 17.3807526410536 330 16.25
"2027" "SUMMERSIDE" 2006 7 20 201 14.1 27.9 23.7197703389357 -999.9 0 4.74537037037036 17.1988899206996 330 16
"2028" "SUMMERSIDE" 2006 7 21 202 17.6 22.9 14.651109866092 -999.9 18.6 5.35879629629631 20.588554222133 330 15.25
"2029" "SUMMERSIDE" 2006 7 22 203 17.2 26.5 19.3413610966767 -999.9 35.5 3.39120370370369 24.0223397872039 330 16.85
"2030" "SUMMERSIDE" 2006 7 23 204 18.3 21.6 11.4806545174302 -999.9 1.4 4.44444444444444 22.4697129720695 330 14.95
"2031" "SUMMERSIDE" 2006 7 24 205 16.6 19.6 10.906500030658 -999.9 1.2 3.80787037037036 19.3325795667068 330 13.1
"2032" "SUMMERSIDE" 2006 7 25 206 11.8 25.2 22.9637642324859 -999.9 3.3 5.45138888888889 17.0797756552846 330 13.5
"2033" "SUMMERSIDE" 2006 7 26 207 16.8 24.5 17.3401386385839 -999.9 0 5.42824074074075 20.8884025178094 330 15.65
"2034" "SUMMERSIDE" 2006 7 27 208 18.1 27.6 19.1838583540918 -999.9 0 4.18981481481481 22.6422934991665 330 17.85
"2035" "SUMMERSIDE" 2006 7 28 209 18.5 24.3 14.9281277397794 -999.9 14.6 6.60879629629631 22.9578062683097 330 16.4
"2036" "SUMMERSIDE" 2006 7 29 210 19.4 30.2 20.2847868248405 -999.9 0 3.80787037037036 26.128975961897 330 19.8
"2037" "SUMMERSIDE" 2006 7 30 211 16.4 23.6 16.4908055744113 -999.9 0 4.01620370370369 15.6808663013615 330 15
"2038" "SUMMERSIDE" 2006 7 31 212 13.5 24.5 20.2926439532397 -999.9 0.6 3.14814814814814 17.4107663175337 330 14
"2039" "SUMMERSIDE" 2006 8 1 213 11.1 26.6 23.978621451954 -999.9 1.5 3.63425925925925 16.370598263595 330 13.85
"2040" "SUMMERSIDE" 2006 8 2 214 17.8 30.3 21.4327854609013 -999.9 0 5.60185185185186 21.1884755087332 330 19.05
"2041" "SUMMERSIDE" 2006 8 3 215 18.4 23.3 13.3547526873834 -999.9 0 3.53009259259258 18.3550720833695 330 15.85
"2042" "SUMMERSIDE" 2006 8 4 216 15 20.8 14.4582166265542 -999.9 0.9 4.17824074074075 17.503589620174 330 12.9
"2043" "SUMMERSIDE" 2006 8 5 217 16.3 24 16.5751512771726 -999.9 0 4.95370370370369 17.5400098117089 330 15.15
"2044" "SUMMERSIDE" 2006 8 6 218 11.2 26.4 23.1682690637962 -999.9 0 4.65277777777778 14.5891152571964 330 13.8
"2045" "SUMMERSIDE" 2006 8 7 219 15.2 25.6 19.0632141673987 -999.9 10.7 7.87037037037036 16.8656746496333 330 15.4
"2046" "SUMMERSIDE" 2006 8 8 220 18.4 23.1 12.7462905020653 -999.9 0 5.02314814814814 21.1612930600074 330 15.75
"2047" "SUMMERSIDE" 2006 8 9 221 11.7 22.7 19.3925164278242 -999.9 0 2.8125 15.1545029860303 330 12.2
"2048" "SUMMERSIDE" 2006 8 10 222 14.3 23.7 17.8259203530636 -999.9 19.4 4.73379629629631 17.5670403552307 330 14
"2049" "SUMMERSIDE" 2006 8 11 223 13 19.9 15.184825551912 -999.9 0 3.20601851851853 14.935806526118 330 11.45
"2050" "SUMMERSIDE" 2006 8 12 224 8.7 20.9 20.0728560168789 -999.9 4.9 3.04398148148147 13.6271767337105 330 9.8
"2051" "SUMMERSIDE" 2006 8 13 225 9.1 19.6 18.5103405956872 -999.9 2.9 3.68055555555556 13.0531622912674 330 9.35
"2052" "SUMMERSIDE" 2006 8 14 226 12.1 23.4 19.0851575963048 -999.9 0 6.20370370370369 14.3583468260688 330 12.75
"2053" "SUMMERSIDE" 2006 8 15 227 16.9 19.8 9.60811752231158 -999.9 0.7 6.74768518518519 18.2923066228175 330 13.35
"2054" "SUMMERSIDE" 2006 8 16 228 14.9 26.3 18.9286775103545 -999.9 0.6 3.4375 19.7956846567711 330 15.6
"2055" "SUMMERSIDE" 2006 8 17 229 13.9 23.3 17.0767737153769 -999.9 0 2.61574074074074 16.9898305276831 330 13.6
"2056" "SUMMERSIDE" 2006 8 18 230 10.3 26.1 21.9932674496638 -999.9 0 3.06712962962964 14.4530958307256 330 13.2
"2057" "SUMMERSIDE" 2006 8 19 231 16.3 24.9 16.1166499857647 -999.9 4.4 5.94907407407408 19.7652297572991 330 15.6
"2058" "SUMMERSIDE" 2006 8 20 232 16.4 18.9 8.62987829033166 -999.9 4.9 3.41435185185186 19.2501425688973 330 12.65
"2059" "SUMMERSIDE" 2006 8 21 233 17.1 18.8 7.06663712244745 -999.9 10.5 6.50462962962964 19.6863082420147 330 12.95
"2060" "SUMMERSIDE" 2006 8 22 234 15.1 26.2 17.9286585935315 -999.9 0 4.59490740740742 19.2438876985589 330 15.65
"2061" "SUMMERSIDE" 2006 8 23 235 13.1 22.1 16.0269037961328 -999.9 0 3.85416666666667 13.445955872356 330 12.6
"2062" "SUMMERSIDE" 2006 8 24 236 8.5 21 18.7486205614538 -999.9 0 3.94675925925925 11.0918880390666 330 9.75
"2063" "SUMMERSIDE" 2006 8 25 237 8.4 20.3 18.1558836476315 -999.9 0 3.49537037037036 11.5364699325029 330 9.35
"2064" "SUMMERSIDE" 2006 8 26 238 7.5 19.5 18.0928751020912 -999.9 0 3.90046296296297 11.9175041593365 330 8.5
"2065" "SUMMERSIDE" 2006 8 27 239 6.8 18.6 17.8022246776917 -999.9 0 2.8125 10.8803810228777 330 7.7
"2066" "SUMMERSIDE" 2006 8 28 240 10.4 17.7 13.891658257752 -999.9 0.7 2.58101851851852 12.8423840348179 330 9.05
"2067" "SUMMERSIDE" 2006 8 29 241 13.7 20.4 13.201775656934 -999.9 0 2.59259259259259 15.8338308107631 330 12.05
"2068" "SUMMERSIDE" 2006 8 30 242 9.7 22.1 17.8135637153428 -999.9 0 1.95601851851852 15.4028965078687 330 10.9
"2069" "SUMMERSIDE" 2006 8 31 243 9.6 18.1 14.6263862471451 -999.9 0.6 5.17361111111111 12.8096701174286 330 8.85
"2070" "SUMMERSIDE" 2006 9 1 244 9.5 19 15.3327279334718 -999.9 0 5.61342592592592 12.6621277895222 330 9.25
"2071" "SUMMERSIDE" 2006 9 2 245 6.9 19.8 17.7143350729432 -999.9 0 1.96759259259259 12.1616537839778 330 8.35
"2072" "SUMMERSIDE" 2006 9 3 246 9.8 22.8 17.6285365905445 -999.9 0.6 3.51851851851853 13.9869612003621 330 11.3
"2073" "SUMMERSIDE" 2006 9 4 247 14.3 18.1 9.44698198859039 -999.9 6.1 4.49074074074075 17.0567210615354 330 11.2
"2074" "SUMMERSIDE" 2006 9 5 248 15.2 20.8 11.3656439960821 -999.9 0 4.05092592592592 18.2098351238636 330 13
"2075" "SUMMERSIDE" 2006 9 6 249 15.9 22.4 12.1338170794456 -999.9 0 3.91203703703703 19.3698577429421 330 14.15
"2076" "SUMMERSIDE" 2006 9 7 250 14.6 21.3 12.2056480166101 -999.9 0 3.13657407407408 16.6642872399511 330 12.95
"2077" "SUMMERSIDE" 2006 9 8 251 14.8 21.5 12.091646528328 -999.9 0 5.3125 18.5188487413653 330 13.15
"2078" "SUMMERSIDE" 2006 9 9 252 14.2 21.4 12.4159747328954 -999.9 4 5.57870370370369 17.5130904873784 330 12.8
"2079" "SUMMERSIDE" 2006 9 10 253 11.8 16.8 10.2472671399209 -999.9 0 5.39351851851853 13.0030574553683 330 9.3
"2080" "SUMMERSIDE" 2006 9 11 254 5.9 16.6 14.8444951340896 -999.9 0 3.4375 9.10884575948553 330 6.25
"2081" "SUMMERSIDE" 2006 9 12 255 2.9 18.3 17.6330105247954 -999.9 0 3.15972222222222 9.98874122990827 330 5.6
"2082" "SUMMERSIDE" 2006 9 13 256 8.1 21.8 16.4649770591158 -999.9 0 3.62268518518519 12.976401303874 330 9.95
"2083" "SUMMERSIDE" 2006 9 14 257 11.8 19.8 12.4544021225744 -999.9 0 4.79166666666667 14.3960303497159 330 10.8
"2084" "SUMMERSIDE" 2006 9 15 258 12.6 23.8 14.5849990809845 -999.9 0 3.58796296296297 17.487109293074 330 13.2
"2085" "SUMMERSIDE" 2006 9 16 259 14.1 23 12.8663259363197 -999.9 0.6 3.72685185185186 18.2450158964829 330 13.55
"2086" "SUMMERSIDE" 2006 9 17 260 9.1 23.9 16.4170612548277 -999.9 0 3.47222222222222 15.2813246581628 330 11.5
"2087" "SUMMERSIDE" 2006 9 18 261 15.2 20.8 9.99094814151655 -999.9 0 3.80787037037036 17.5881622320105 330 13
"2088" "SUMMERSIDE" 2006 9 19 262 14 24.5 13.5331492417875 -999.9 16.3 6.05324074074075 17.4959005018061 330 14.25
"2089" "SUMMERSIDE" 2006 9 20 263 16.9 22.7 9.94840528885405 -999.9 13.6 4.98842592592592 21.8064537271463 330 14.8
"2090" "SUMMERSIDE" 2006 9 21 264 10.7 17.1 10.3349597645979 -999.9 0.6 4.75694444444445 12.2582164764812 330 8.9
"2091" "SUMMERSIDE" 2006 9 22 265 7.3 15.2 11.3541899394626 -999.9 0 4.71064814814814 8.67189005884601 330 6.25
"2092" "SUMMERSIDE" 2006 9 23 266 3.2 14.2 13.2466991060845 -999.9 4.7 4.14351851851853 8.76373461305267 330 3.7
"2093" "SUMMERSIDE" 2006 9 24 267 12.2 18.2 9.67166101836849 -999.9 5.8 6.80555555555556 15.9120729495573 330 10.2
"2094" "SUMMERSIDE" 2006 9 25 268 10.3 15 8.46124749626275 -999.9 0 6.05324074074075 10.7697955579359 330 7.65
"2095" "SUMMERSIDE" 2006 9 26 269 4.4 17.3 13.8543717734524 -999.9 0.6 3.24074074074075 10.7357828508726 330 5.85
"2096" "SUMMERSIDE" 2006 9 27 270 5.6 17.2 12.9829860278325 -999.9 0 2.5462962962963 10.8047851896556 330 6.4
"2097" "SUMMERSIDE" 2006 9 28 271 3.2 18 14.4903151193204 -999.9 0.7 2.78935185185186 10.1277708187614 330 5.6
"2098" "SUMMERSIDE" 2006 9 29 272 11.4 19.4 10.5254778825843 -999.9 6.8 8.03240740740742 15.6054311462951 330 10.4
"2099" "SUMMERSIDE" 2006 9 30 273 10.1 15 8.13755569479867 -999.9 0.6 5.64814814814814 10.9374278848942 330 7.55
"2100" "SUMMERSIDE" 2006 10 1 274 2.4 15.5 13.1425838243459 -999.9 34.3 3.15972222222222 8.98169661173988 330 3.95
"2101" "SUMMERSIDE" 2006 10 2 275 10.4 11.8 4.2433538352147 -999.9 22.3 10.0115740740741 12.471520139289 330 6.1
"2102" "SUMMERSIDE" 2006 10 3 276 7.5 16.1 10.3859555787104 -999.9 0 5.16203703703703 11.3897315973174 330 6.8
