"station" "ian" "mo" "jo" "jul" "min.temp" "max.temp" "solar.rad" "PET" "precip." "windspeed" "vapour.pressure" "CO2" "GDD"
"510" "EAST_POINT_(AUT)" 2002 5 25 145 0.2 8.7 18.835622286756 -999.9 1.4 6.36574074074075 6.94059076140577 330 0
"511" "EAST_POINT_(AUT)" 2002 5 26 146 1 14.2 23.5380220397205 -999.9 0 6.81712962962964 7.90520513722466 330 2.6
"512" "EAST_POINT_(AUT)" 2002 5 27 147 7 16.3 19.8101649687525 -999.9 0 4.25925925925925 11.7059006700132 330 6.65
"513" "EAST_POINT_(AUT)" 2002 5 28 148 7.5 14 16.6042093569628 -999.9 0 3.63425925925925 11.233592037361 330 5.75
"514" "EAST_POINT_(AUT)" 2002 5 29 149 8 21 23.5396250063082 -999.9 0.7 4.84953703703703 12.1155474546967 330 9.5
"515" "EAST_POINT_(AUT)" 2002 5 30 150 9.1 20.2 21.8025492929571 -999.9 10.4 5.97222222222222 15.0859288472258 330 9.65
"516" "EAST_POINT_(AUT)" 2002 5 31 151 10.8 18 17.598744254568 -999.9 2.7 6.67824074074075 15.7159524957951 330 9.4
"517" "EAST_POINT_(AUT)" 2002 6 1 152 10.5 23.6 23.7888022950471 -999.9 2.1 7.29166666666667 15.1404379107554 330 12.05
"518" "EAST_POINT_(AUT)" 2002 6 2 153 7.5 14.8 17.7939282696047 -999.9 1.6 5.87962962962964 11.3525353649368 330 6.15
"519" "EAST_POINT_(AUT)" 2002 6 3 154 4.4 11.7 17.8277859466485 -999.9 0 7.32638888888889 8.74856465798608 330 3.05
"520" "EAST_POINT_(AUT)" 2002 6 4 155 3.4 10.7 17.8597427736633 -999.9 0 5.84490740740742 7.17930521837408 330 2.05
"521" "EAST_POINT_(AUT)" 2002 6 5 156 7.8 12.6 14.5065619877504 -999.9 1.2 6.70138888888889 10.0847453572952 330 5.2
"522" "EAST_POINT_(AUT)" 2002 6 6 157 5.8 12.8 17.545891225524 -999.9 7.7 4.35185185185186 11.3315867314625 330 4.3
"523" "EAST_POINT_(AUT)" 2002 6 7 158 6.2 12.4 16.5370222322271 -999.9 0 3.28703703703703 10.1650998620473 330 4.3
"524" "EAST_POINT_(AUT)" 2002 6 8 159 6.2 10.6 13.9500404481448 -999.9 0 4.03935185185186 8.72112785279304 330 3.4
"525" "EAST_POINT_(AUT)" 2002 6 9 160 7.4 9.9 10.5283300522337 -999.9 8.2 8.20601851851853 10.175721929871 330 3.65
"526" "EAST_POINT_(AUT)" 2002 6 10 161 6.6 8.7 9.66033677481988 -999.9 6.9 6.43518518518519 10.2152244058906 330 2.65
"527" "EAST_POINT_(AUT)" 2002 6 11 162 6.7 10.5 13.0082956463817 -999.9 0 3.96990740740742 9.93876341977841 330 3.6
"528" "EAST_POINT_(AUT)" 2002 6 12 163 6.6 11.6 14.935250128187 -999.9 0 3.29861111111111 10.2610830791027 330 4.1
"529" "EAST_POINT_(AUT)" 2002 6 13 164 4.6 14.1 20.6035083640446 -999.9 0 5.34722222222222 10.0808068298934 330 4.35
"530" "EAST_POINT_(AUT)" 2002 6 14 165 4.2 13 19.8438358931075 -999.9 0 4.00462962962964 8.93834226651756 330 3.6
"531" "EAST_POINT_(AUT)" 2002 6 15 166 5.5 10.5 14.9667428923827 -999.9 4 5.83333333333333 9.34004366819945 330 3
"532" "EAST_POINT_(AUT)" 2002 6 16 167 8.4 9.8 7.92350719710316 -999.9 3.6 5.67632850241547 10.9695994495608 330 4.1
"533" "EAST_POINT_(AUT)" 2002 6 17 168 8.1 12.4 13.8915910454515 -999.9 0 3.37962962962964 11.6251874895224 330 5.25
"534" "EAST_POINT_(AUT)" 2002 6 18 169 6.4 10.8 14.0559965008567 -999.9 0 3.42592592592592 10.3595012879722 330 3.6
"535" "EAST_POINT_(AUT)" 2002 6 19 170 6 12.7 17.3477635239001 -999.9 0 1.58564814814815 10.6778590209933 330 4.35
"536" "EAST_POINT_(AUT)" 2002 6 20 171 7.2 19.6 23.6015758678129 -999.9 0.6 4.75694444444445 12.0458897606507 330 8.4
"537" "EAST_POINT_(AUT)" 2002 6 21 172 11.7 23.4 22.9245308292433 -999.9 0 6.58564814814814 14.9193699472854 330 12.55
"538" "EAST_POINT_(AUT)" 2002 6 22 173 5.9 18.4 23.6915358128231 -999.9 0 5.16203703703703 11.5216595106722 330 7.15
"539" "EAST_POINT_(AUT)" 2002 6 23 174 4.9 18.1 24.3393617959537 -999.9 1.5 3.93518518518519 10.1385916012075 330 6.5
"540" "EAST_POINT_(AUT)" 2002 6 24 175 10.1 17.9 18.7028103991469 -999.9 16.9 7.66203703703703 14.7254143047518 330 9
"541" "EAST_POINT_(AUT)" 2002 6 25 176 9.9 14 13.5532105922732 -999.9 0 9.08564814814814 12.5736655226578 330 6.95
"542" "EAST_POINT_(AUT)" 2002 6 26 177 10.6 23.8 24.3041954367617 -999.9 0.4 4.0079365079365 14.9832789157656 330 12.2
"543" "EAST_POINT_(AUT)" 2002 6 27 178 12.2 20.5 19.2588647660775 -999.9 20 6.82870370370369 17.2677199023111 330 11.35
"544" "EAST_POINT_(AUT)" 2002 6 28 179 12.1 17.6 15.6647566599754 -999.9 4.6 2.2337962962963 16.4796240124732 330 9.85
"545" "EAST_POINT_(AUT)" 2002 6 29 180 12.3 15.8 12.4847629161429 -999.9 0.6 4.98842592592592 15.0635510848651 330 9.05
"546" "EAST_POINT_(AUT)" 2002 6 30 181 12.4 16.6 13.6624368464377 -999.9 1.3 4.50231481481481 15.2514987343046 330 9.5
"547" "EAST_POINT_(AUT)" 2002 7 1 182 13.2 21.8 19.5282461185223 -999.9 0 6.48148148148147 16.3398482927337 330 12.5
"548" "EAST_POINT_(AUT)" 2002 7 2 183 13 18.1 15.0197535916642 -999.9 0 4.43287037037036 16.3925948666527 330 10.55
"549" "EAST_POINT_(AUT)" 2002 7 3 184 12.6 23.5 21.9284456358736 -999.9 0.7 6.34259259259258 19.0110939739121 330 13.05
"550" "EAST_POINT_(AUT)" 2002 7 4 185 14.9 21.1 16.5143107851175 -999.9 5.3 3.33333333333333 19.46181525329 330 13
"551" "EAST_POINT_(AUT)" 2002 7 5 186 14.5 20.4 16.084727312379 -999.9 1.2 7.36111111111111 19.4522003484924 330 12.45
"552" "EAST_POINT_(AUT)" 2002 7 6 187 14.6 18.3 12.7164143325161 -999.9 0.7 3.34490740740742 18.5087781188539 330 11.45
"553" "EAST_POINT_(AUT)" 2002 7 7 188 14 19.3 15.1925549064692 -999.9 0 3.95833333333333 17.6003896422815 330 11.65
"554" "EAST_POINT_(AUT)" 2002 7 8 189 14.7 20.2 15.4474283487881 -999.9 0 3.11342592592592 18.5235146544354 330 12.45
"555" "EAST_POINT_(AUT)" 2002 7 9 190 15.1 21.5 16.6302820805244 -999.9 10.7 5.38647342995169 19.8772113629162 330 13.3
"556" "EAST_POINT_(AUT)" 2002 7 10 191 11.8 19.9 18.6697998125462 -999.9 0 3.66898148148147 15.8639253042279 330 10.85
"557" "EAST_POINT_(AUT)" 2002 7 11 192 10.6 18 17.8054595699835 -999.9 1.9 7.26851851851853 13.0644247952205 330 9.3
"558" "EAST_POINT_(AUT)" 2002 7 12 193 12.7 19 16.3908070799546 -999.9 0.6 5.28935185185186 13.9140002311022 330 10.85
"559" "EAST_POINT_(AUT)" 2002 7 13 194 14.1 24.8 21.3092002449492 -999.9 0 4.66435185185186 17.781343932607 330 14.45
"560" "EAST_POINT_(AUT)" 2002 7 14 195 15.9 21.6 15.513516198901 -999.9 0 3.77314814814814 19.019412858635 330 13.75
"561" "EAST_POINT_(AUT)" 2002 7 15 196 15.6 22.4 16.8996251066193 -999.9 0 5.96064814814814 19.2217066367281 330 14
"562" "EAST_POINT_(AUT)" 2002 7 16 197 15 19.7 14.0111398500682 -999.9 0 4.97685185185186 17.0600386618775 330 12.35
"563" "EAST_POINT_(AUT)" 2002 7 17 198 13.9 19.7 15.5200266268832 -999.9 0 3.73842592592592 15.2153205674143 330 11.8
"564" "EAST_POINT_(AUT)" 2002 7 18 199 14.9 20.2 14.7918398601672 -999.9 0 6.84027777777778 18.3208515831225 330 12.55
"565" "EAST_POINT_(AUT)" 2002 7 19 200 14.8 17.6 10.7181740648858 -999.9 0 4.86111111111111 15.0459693916796 330 11.2
"566" "EAST_POINT_(AUT)" 2002 7 20 201 13.4 16.9 11.9449662873667 -999.9 7.7 5.87962962962964 15.6374776852143 330 10.15
"567" "EAST_POINT_(AUT)" 2002 7 21 202 13.4 20 16.3487076021261 -999.9 0 4.07407407407408 15.4927966665903 330 11.7
"568" "EAST_POINT_(AUT)" 2002 7 22 203 15.8 23.5 17.598216355714 -999.9 0 7.10648148148147 18.3973109266873 330 14.65
"569" "EAST_POINT_(AUT)" 2002 7 23 204 16.7 27.1 20.379940222574 -999.9 3.6 7.69675925925925 21.6475913231141 330 16.9
"570" "EAST_POINT_(AUT)" 2002 7 24 205 12.8 17.7 13.9379263854472 -999.9 0 7.03703703703703 12.7055364622401 330 10.25
"571" "EAST_POINT_(AUT)" 2002 7 25 206 9.1 18.2 18.922803525153 -999.9 0 5.24305555555556 11.6670650117291 330 8.65
"572" "EAST_POINT_(AUT)" 2002 7 26 207 8.3 19.1 20.5348674340382 -999.9 0 3.31018518518519 11.1817570798191 330 8.7
"573" "EAST_POINT_(AUT)" 2002 7 27 208 13 19.3 15.6212555636978 -999.9 0 3.81944444444444 13.7825085723066 330 11.15
"574" "EAST_POINT_(AUT)" 2002 7 28 209 12.1 20.3 17.7487767215557 -999.9 0 2.5 14.61454374604 330 11.2
"575" "EAST_POINT_(AUT)" 2002 7 29 210 15.7 22.2 15.7356256257981 -999.9 0 5.20833333333333 19.0010844658618 330 13.95
"576" "EAST_POINT_(AUT)" 2002 7 30 211 16.9 21.4 13.0361461964995 -999.9 2 4.88425925925925 20.9708262829642 330 14.15
"577" "EAST_POINT_(AUT)" 2002 7 31 212 15.6 23.1 16.7547830015329 -999.9 0 5.57870370370369 21.0733807130674 330 14.35
"578" "EAST_POINT_(AUT)" 2002 8 1 213 14.7 19.7 13.6178251168646 -999.9 0 6.70138888888889 16.1314184006227 330 12.2
"579" "EAST_POINT_(AUT)" 2002 8 2 214 12.2 19.3 16.1516033958806 -999.9 0 5.03472222222222 14.5161850109551 330 10.75
"580" "EAST_POINT_(AUT)" 2002 8 3 215 16.3 19.5 10.7913080489385 -999.9 1.5 6.53935185185186 18.0012406976103 330 12.9
"581" "EAST_POINT_(AUT)" 2002 8 4 216 16.1 22.7 15.4217048711522 -999.9 0 4.12037037037036 20.0084021707702 330 14.4
"582" "EAST_POINT_(AUT)" 2002 8 5 217 18.5 25.6 15.9147332688926 -999.9 0 7.05314009661836 22.8427498176283 330 17.05
"583" "EAST_POINT_(AUT)" 2002 8 6 218 17.4 20.8 10.9563937420637 -999.9 28 4.22705314009661 21.4473994220846 330 14.1
"584" "EAST_POINT_(AUT)" 2002 8 7 219 14.6 21.2 15.1846957511764 -999.9 0.7 7.04861111111111 17.4606886652226 330 12.9
"585" "EAST_POINT_(AUT)" 2002 8 8 220 11.2 20.4 17.831247235071 -999.9 0 3.03240740740742 14.6363396721942 330 10.8
"586" "EAST_POINT_(AUT)" 2002 8 9 221 10.4 18.6 16.7415589189072 -999.9 0 3.51851851851853 13.034229217225 330 9.5
"587" "EAST_POINT_(AUT)" 2002 8 10 222 11.6 24.1 20.5538114789968 -999.9 0 3.48379629629631 16.9973583517474 330 12.85
"588" "EAST_POINT_(AUT)" 2002 8 11 223 16.9 25.4 16.8516410260171 -999.9 0 5.33564814814814 19.4864526418345 330 16.15
"589" "EAST_POINT_(AUT)" 2002 8 12 224 18.3 26.3 16.252487232598 -999.9 0 4.72222222222222 21.179080638085 330 17.3
"590" "EAST_POINT_(AUT)" 2002 8 13 225 18.6 27.7 17.2299539838827 -999.9 0 4.10879629629631 23.9849423202789 330 18.15
"591" "EAST_POINT_(AUT)" 2002 8 14 226 17.1 27.4 18.2186771867667 -999.9 0 2.56944444444444 22.4070166963569 330 17.25
"592" "EAST_POINT_(AUT)" 2002 8 15 227 20.1 28.5 16.3500337086098 -999.9 0 4.78009259259258 24.1516417628625 330 19.3
"593" "EAST_POINT_(AUT)" 2002 8 16 228 20.4 27.6 15.0408285924233 -999.9 0 5.33564814814814 24.2577343924037 330 19
"594" "EAST_POINT_(AUT)" 2002 8 17 229 18 28.5 18.0456338980514 -999.9 0 3.66898148148147 25.0518922462839 330 18.25
"595" "EAST_POINT_(AUT)" 2002 8 18 230 18.5 28.6 17.581478206877 -999.9 0 3.10185185185186 22.6938637046443 330 18.55
"596" "EAST_POINT_(AUT)" 2002 8 19 231 19.1 27.4 15.8305475700179 -999.9 0 4.30555555555556 25.3032490246747 330 18.25
"597" "EAST_POINT_(AUT)" 2002 8 20 232 16.3 23.4 14.5409573443203 -999.9 0.6 3.34490740740742 20.5907422466297 330 14.85
"598" "EAST_POINT_(AUT)" 2002 8 21 233 11.8 21.8 17.1362294732149 -999.9 0 5.28935185185186 14.2788700117134 330 11.8
"599" "EAST_POINT_(AUT)" 2002 8 22 234 15.2 25.5 17.2675054433782 -999.9 1 5.35879629629631 17.29684231309 330 15.35
"600" "EAST_POINT_(AUT)" 2002 8 23 235 8.7 19.9 17.8755647700168 -999.9 0.7 5.9375 12.2121006306054 330 9.3
"601" "EAST_POINT_(AUT)" 2002 8 24 236 10.3 22.1 18.2127433701924 -999.9 0 4.86111111111111 13.0583298099831 330 11.2
"602" "EAST_POINT_(AUT)" 2002 8 25 237 13.6 18.6 11.7664808095979 -999.9 5.3 7.41898148148147 16.6496888434098 330 11.1
"603" "EAST_POINT_(AUT)" 2002 8 26 238 14.2 22.6 15.134632234648 -999.9 0 5.10416666666667 16.4772423161004 330 13.4
"604" "EAST_POINT_(AUT)" 2002 8 27 239 16 20.9 11.4694906266713 -999.9 0 6.00694444444445 15.9838902063539 330 13.45
"605" "EAST_POINT_(AUT)" 2002 8 28 240 13.3 19.7 13.0044795079871 -999.9 0 6.03009259259258 14.6845206119036 330 11.5
"606" "EAST_POINT_(AUT)" 2002 8 29 241 10.1 21.1 16.912160324958 -999.9 0 3.66898148148147 13.945938916406 330 10.6
"607" "EAST_POINT_(AUT)" 2002 8 30 242 13.7 21.5 14.1251314613985 -999.9 0 7.1875 16.5864327292055 330 12.6
"608" "EAST_POINT_(AUT)" 2002 8 31 243 6.5 16.4 15.7814822437903 -999.9 0 7.48842592592592 7.70328600382902 330 6.45
"609" "EAST_POINT_(AUT)" 2002 9 1 244 8.2 21.2 17.9320223570597 -999.9 0 5.34722222222222 10.5377592040455 330 9.7
"610" "EAST_POINT_(AUT)" 2002 9 2 245 12.1 21.7 15.2778729533826 -999.9 0 5.63657407407408 13.7092759182255 330 11.9
"611" "EAST_POINT_(AUT)" 2002 9 3 246 14.3 22.9 14.3346916782123 -999.9 0 4.90740740740742 17.4739734556487 330 13.6
"612" "EAST_POINT_(AUT)" 2002 9 4 247 16.7 22.4 11.5672597576509 -999.9 0 6.73611111111111 19.0277428403535 330 14.55
"613" "EAST_POINT_(AUT)" 2002 9 5 248 12.1 19.2 12.7943481734609 -999.9 28.1 6.31944444444445 15.9457669348459 330 10.65
"614" "EAST_POINT_(AUT)" 2002 9 6 249 11 17 11.6547372687352 -999.9 0.6 6.43518518518519 12.6724160342891 330 9
"615" "EAST_POINT_(AUT)" 2002 9 7 250 10.1 18.9 13.9845331480912 -999.9 0 2.51157407407408 12.7717487136455 330 9.5
"616" "EAST_POINT_(AUT)" 2002 9 8 251 14.5 22.4 13.126285299653 -999.9 0 6.89814814814814 17.1777816710426 330 13.45
"617" "EAST_POINT_(AUT)" 2002 9 9 252 14.9 19 9.36663861363028 -999.9 0 5.9375 15.709507082265 330 11.95
"618" "EAST_POINT_(AUT)" 2002 9 10 253 16.3 24.3 12.9581284871168 -999.9 0.7 5.59027777777778 20.8077934248857 330 15.3
"619" "EAST_POINT_(AUT)" 2002 9 11 254 13 20.8 12.6704488618073 -999.9 38.1 5.32407407407408 17.9299930634371 330 11.9
"620" "EAST_POINT_(AUT)" 2002 9 12 255 8 13.2 10.2432037937417 -999.9 17.4 15.8912037037037 10.9352118924852 330 5.6
"621" "EAST_POINT_(AUT)" 2002 9 13 256 7.3 17.2 13.992113279869 -999.9 0.6 7.06018518518519 11.005261440138 330 7.25
"622" "EAST_POINT_(AUT)" 2002 9 14 257 9 14.4 10.2290765146852 -999.9 0.6 6.94444444444445 9.92269221413893 330 6.7
"623" "EAST_POINT_(AUT)" 2002 9 15 258 12.8 21.4 12.7762975923879 -999.9 2 7.76620370370369 16.5761690919478 330 12.1
"624" "EAST_POINT_(AUT)" 2002 9 16 259 10.9 15.6 9.34681331521827 -999.9 22.2 7.28009259259258 14.9259264191254 330 8.25
"625" "EAST_POINT_(AUT)" 2002 9 17 260 9.7 15.6 10.3619694835817 -999.9 0 3.26388888888889 12.2047488660379 330 7.65
"626" "EAST_POINT_(AUT)" 2002 9 18 261 6.6 15.1 12.3046849107735 -999.9 0 5.04629629629631 10.8503415093423 330 5.85
"627" "EAST_POINT_(AUT)" 2002 9 19 262 8.4 17.9 12.8679960871005 -999.9 0 4.13194444444444 12.721294042543 330 8.15
"628" "EAST_POINT_(AUT)" 2002 9 20 263 14.9 21.2 10.3645666367603 -999.9 3.4 7.84722222222222 16.9084044210388 330 13.05
"629" "EAST_POINT_(AUT)" 2002 9 21 264 16.5 22.6 10.0860606866836 -999.9 0 4.69907407407408 20.7453926454004 330 14.55
"630" "EAST_POINT_(AUT)" 2002 9 22 265 16.7 22.3 9.55588436517568 -999.9 0 4.87268518518519 20.4651414435018 330 14.5
"631" "EAST_POINT_(AUT)" 2002 9 23 266 16.7 22.9 9.94117670690591 -999.9 2.2 5.45138888888889 20.4828010197387 330 14.8
"632" "EAST_POINT_(AUT)" 2002 9 24 267 13 19.2 9.82761677328581 -999.9 64.5 5.45138888888889 18.0888343618287 330 11.1
"633" "EAST_POINT_(AUT)" 2002 9 25 268 11.2 16 8.54730638028677 -999.9 0.7 6.14583333333333 13.0509059425451 330 8.6
"634" "EAST_POINT_(AUT)" 2002 9 26 269 9.9 16.1 9.60079543263075 -999.9 0 3.09027777777778 12.7190047404872 330 8
"635" "EAST_POINT_(AUT)" 2002 9 27 270 11 18.3 10.2949103432965 -999.9 4.8 4.90740740740742 14.1133202619919 330 9.65
"636" "EAST_POINT_(AUT)" 2002 9 28 271 10.5 18.8 10.846700917322 -999.9 18.7 8.90046296296297 15.5477429956103 330 9.65
"637" "EAST_POINT_(AUT)" 2002 9 29 272 7.7 11.8 7.53175970349774 -999.9 0 11.2847222222222 7.33953048865518 330 4.75
"638" "EAST_POINT_(AUT)" 2002 9 30 273 5.3 12.8 10.0630646406526 -999.9 0 6.97916666666667 7.35974007841391 330 4.05
"639" "EAST_POINT_(AUT)" 2002 10 1 274 11.7 20.2 10.5816700109611 -999.9 6.8 5.98379629629631 16.5284964866578 330 10.95
"640" "EAST_POINT_(AUT)" 2002 10 2 275 13.7 24.6 11.8346117635539 -999.9 1 6.07638888888889 18.4762939066507 330 14.15
"641" "EAST_POINT_(AUT)" 2002 10 3 276 7.6 14 8.95526826068346 -999.9 1.5 9.25925925925925 9.40738821845573 330 5.8
"642" "EAST_POINT_(AUT)" 2002 10 4 277 5 12.1 9.31361886125208 -999.9 0 5.24305555555556 6.90010103837862 330 3.55
"643" "EAST_POINT_(AUT)" 2002 10 5 278 11.6 18.9 9.32406467878773 -999.9 0.9 10 15.0328241943046 330 10.25
"644" "EAST_POINT_(AUT)" 2002 10 6 279 3.4 13.2 10.6651373904545 -999.9 0 7.90509259259258 7.42534461063145 330 3.3
"645" "EAST_POINT_(AUT)" 2002 10 7 280 5.7 14.1 9.74672755960039 -999.9 4.3 6.93287037037036 9.97605554750373 330 4.9
"646" "EAST_POINT_(AUT)" 2002 10 8 281 8.1 13.4 7.64153032537939 -999.9 0 8.77314814814814 9.12018108966647 330 5.75
"647" "EAST_POINT_(AUT)" 2002 10 9 282 5.5 9.1 6.21549414444986 -999.9 0 6.72453703703703 6.40972909864594 330 2.3
"648" "EAST_POINT_(AUT)" 2002 10 10 283 4.3 10.4 7.98420201218431 -999.9 0 3.07870370370369 6.61313718174382 330 2.35
"649" "EAST_POINT_(AUT)" 2002 10 11 284 6.5 12.9 8.06975652259719 -999.9 0 2.52314814814815 9.34968364503984 330 4.7
"650" "EAST_POINT_(AUT)" 2002 10 12 285 7.9 12.9 7.03756632318686 -999.9 0 3.02083333333333 10.4947960680921 330 5.4
"651" "EAST_POINT_(AUT)" 2002 10 13 286 7.6 13.1 7.28200102817841 -999.9 0.7 3.78472222222222 9.90383721458463 330 5.35
"652" "EAST_POINT_(AUT)" 2002 10 14 287 6.7 14.3 8.44451340190987 -999.9 15.5 10.3472222222222 10.5863197527239 330 5.5
"653" "EAST_POINT_(AUT)" 2002 10 15 288 2.7 8.7 7.40133809516597 -999.9 0 8.39120370370369 6.36545926001072 330 0.699999999999999
"654" "EAST_POINT_(AUT)" 2002 10 16 289 6.3 9.9 5.6548732535451 -999.9 6.6 5.15700483091786 7.88408198427203 330 3.1
"655" "EAST_POINT_(AUT)" 2002 10 17 290 7.7 13.1 6.83089640019926 -999.9 8.8 10.3472222222222 10.8905274432087 330 5.4
"656" "EAST_POINT_(AUT)" 2002 10 18 291 5.2 14.4 8.79342711470984 -999.9 1.5 5.11574074074075 11.3641072897548 330 4.8
"657" "EAST_POINT_(AUT)" 2002 10 19 292 2.1 10.6 8.33553617099667 -999.9 6.8 5.89120370370369 7.42925387190365 330 1.35
"658" "EAST_POINT_(AUT)" 2002 10 20 293 1.7 11.7 8.91584533230919 -999.9 4 8.31018518518519 8.64374413824837 330 1.7
"659" "EAST_POINT_(AUT)" 2002 10 21 294 1.4 4.3 4.73457424636422 -999.9 0.6 6.25 5.6337101971084 330 0
"660" "EAST_POINT_(AUT)" 2002 10 22 295 2 8.1 6.77095057565714 -999.9 2.3 6.64351851851853 6.43629153675197 330 0.0499999999999998
"661" "EAST_POINT_(AUT)" 2002 10 23 296 1.9 8.8 7.10064792485565 -999.9 4.3 6.88657407407408 7.74685678372492 330 0.350000000000001
"662" "EAST_POINT_(AUT)" 2002 10 24 297 3.2 7.7 5.65401477496151 -999.9 0.6 7.62731481481481 6.59520750988812 330 0.45
"663" "EAST_POINT_(AUT)" 2002 10 25 298 4 7.6 4.98620865586727 -999.9 0 7.59259259259258 6.24765217247087 330 0.8
"664" "EAST_POINT_(AUT)" 2002 10 26 299 4 7.9 5.11698464728903 -999.9 0 5.69444444444445 6.74167392635251 330 0.95
"665" "EAST_POINT_(AUT)" 2002 10 27 300 4.5 7.9 4.71065079304218 -999.9 29.2 13.75 8.71199392756499 330 1.2
"666" "EAST_POINT_(AUT)" 2002 10 28 301 4.3 7.1 4.21483109048064 -999.9 1.4 14.5833333333333 7.39251710569577 330 0.699999999999999
"667" "EAST_POINT_(AUT)" 2002 10 29 302 2.5 5.5 4.30154727873387 -999.9 1.4 16.9791666666667 6.18403676774667 330 0
"668" "EAST_POINT_(AUT)" 2002 10 30 303 2.5 5.5 4.24125190795444 -999.9 2 11.8518518518519 6.94640563729827 330 0
"669" "EAST_POINT_(AUT)" 2002 10 31 304 1.6 5.2 4.58103768055729 -999.9 0 8.54166666666667 5.84972060985431 330 0
"670" "EAST_POINT_(AUT)" 2002 11 1 305 0.5 4.8 4.93672889052273 -999.9 1.3 4.14351851851853 5.61948969054652 330 0
"671" "EAST_POINT_(AUT)" 2002 11 2 306 -4.5 6 7.60692199195571 -999.9 2.9 5.98379629629631 5.3166157666068 330 0
"672" "EAST_POINT_(AUT)" 2002 11 3 307 -2.6 1.9 4.91077829881921 -999.9 1.6 14.1087962962963 4.6822482987431 330 0
"673" "EAST_POINT_(AUT)" 2002 11 4 308 -3.6 2.6 5.6845218610388 -999.9 0 7.45370370370369 4.18957636726485 330 0
"674" "EAST_POINT_(AUT)" 2002 11 5 309 -2.8 4.8 6.20707595529953 -999.9 0 3.32175925925925 4.37665149717621 330 0
"675" "EAST_POINT_(AUT)" 2002 11 6 310 1.2 3.1 3.06105653297883 -999.9 0 6.04166666666667 4.97356236905622 330 0
"676" "EAST_POINT_(AUT)" 2002 11 7 311 0 3.9 4.32590855276181 -999.9 6.8 10.3703703703704 6.0402029398662 330 0
"677" "EAST_POINT_(AUT)" 2002 11 8 312 -2.2 6.9 6.51863367637791 -999.9 0.6 9.22453703703703 5.50995944006818 330 0
"678" "EAST_POINT_(AUT)" 2002 11 9 313 5.1 7.7 3.43762134956764 -999.9 0 5.23148148148147 8.57159718517959 330 1.4
"679" "EAST_POINT_(AUT)" 2002 11 10 314 6.3 12.4 5.19542116774728 -999.9 0.6 5.90277777777778 11.0380640619048 330 4.35
"680" "EAST_POINT_(AUT)" 2002 11 11 315 10.3 15.3 4.641718109658 -999.9 6.8 7.88194444444445 14.2727429260161 330 7.8
"681" "EAST_POINT_(AUT)" 2002 11 12 316 5.8 15.3 6.31468150301659 -999.9 0.8 4.93055555555556 11.4699410803818 330 5.55
"682" "EAST_POINT_(AUT)" 2002 11 13 317 4.8 7.4 3.26087978126095 -999.9 31.1 5.83333333333333 9.14844485692301 330 1.1
"683" "EAST_POINT_(AUT)" 2002 11 14 318 3.4 5.9 3.15677656798541 -999.9 28.7 10.3587962962963 8.27518753635849 330 0
"684" "EAST_POINT_(AUT)" 2002 11 15 319 3.4 9 4.66514975127538 -999.9 0 7.29166666666667 8.09310911303852 330 1.2
"685" "EAST_POINT_(AUT)" 2002 11 16 320 -0.3 5.2 4.56591137428904 -999.9 0 8.62268518518519 5.29221345833502 330 0
"686" "EAST_POINT_(AUT)" 2002 11 17 321 0.1 4.1 3.84620451290937 -999.9 24.3 10.2777777777778 6.0686247814407 330 0
"687" "EAST_POINT_(AUT)" 2002 11 18 322 -0.8 12.1 6.82401666782225 -999.9 29.3 11.7028985507246 8.12981933917344 330 0.649999999999999
"688" "EAST_POINT_(AUT)" 2002 11 19 323 -0.7 1.7 2.90860834711344 -999.9 1.6 9.62962962962964 4.78099962536361 330 0
"689" "EAST_POINT_(AUT)" 2002 11 20 324 -0.7 7.3 5.24874604116874 -999.9 0.7 4.375 6.69616567866737 330 0
"690" "EAST_POINT_(AUT)" 2002 11 21 325 4.2 7.3 3.23015900836959 -999.9 0 3.27546296296297 8.98751198868725 330 0.75
"691" "EAST_POINT_(AUT)" 2002 11 22 326 6.4 8.2 2.43398759948367 -999.9 16.5 3.22916666666667 10.2179126085224 330 2.3
"692" "EAST_POINT_(AUT)" 2002 11 23 327 1.7 10.2 5.23169254811381 -999.9 9.5 6.26157407407408 9.18714473538925 330 0.949999999999999
"693" "EAST_POINT_(AUT)" 2002 11 24 328 -1.1 3.7 3.88974036536511 -999.9 0.6 13.5416666666667 5.3317499658366 330 0
"694" "EAST_POINT_(AUT)" 2002 11 25 329 -0.8 4.7 4.12069224684197 -999.9 0.7 11.8518518518519 5.94568631684629 330 0
"695" "EAST_POINT_(AUT)" 2002 11 26 330 -2.7 2.3 3.88945937084864 -999.9 0 4.50231481481481 4.56442844552546 330 0
"696" "EAST_POINT_(AUT)" 2002 11 27 331 -4 -0.1 3.40160141654459 -999.9 0 4.07407407407408 3.99927993283969 330 0
"697" "EAST_POINT_(AUT)" 2002 11 28 332 -7.7 -0.7 4.51422676600836 -999.9 1.2 7.98611111111111 3.63336374879799 330 0
"698" "EAST_POINT_(AUT)" 2002 11 29 333 -7.8 0.2 4.78193560028048 -999.9 0.7 5.59027777777778 3.84461617364709 330 0
"699" "EAST_POINT_(AUT)" 2002 11 30 334 -0.7 4.8 3.93016077809212 -999.9 2.7 6.52777777777778 6.65763836316877 330 0
